_id,keywords[0],keywords[1],keywords[2],response,id,layer,problem,keywords,solution
69b6ee2497bb4b1b4aade1d6,,,,,689,Network,Static route misconfigured,static route,Correct static route
69b6ee2497bb4b1b4aade1d7,,,,,690,Network,Packet loss,packet loss,Check congestion
69b6ee2497bb4b1b4aade1d8,,,,,691,Session,Session hijacking attempt,session hijack,Enable encryption
69b6ee2497bb4b1b4aade1d9,,,,,692,Application,Proxy server error,proxy error,Disable proxy
69b6ee2497bb4b1b4aade1da,,,,,693,Presentation,Compression error,compression error,Disable compression
69b6ee2497bb4b1b4aade1db,,,,,694,Network,Network unreachable,network unreachable,Verify routing table
69b6ee2497bb4b1b4aade1dc,,,,,695,Transport,Packet retransmission,packet retransmission,Reduce congestion
69b6ee2497bb4b1b4aade1dd,,,,,696,Application,DNS server not responding,dns server,Change DNS server
69b6ee2497bb4b1b4aade1de,,,,,697,Physical,Router power off,router power off,Turn on router power supply
69b6ee2497bb4b1b4aade1df,,,,,698,Network,TTL expired,ttl expired,Check routing loops
69b6ee2497bb4b1b4aade1e0,,,,,699,Network,Static route misconfigured,static route,Correct static route
69b6ee2497bb4b1b4aade1e1,,,,,700,Physical,Network adapter disabled,adapter disabled,Enable network adapter
69b6ee2497bb4b1b4aade1e2,,,,,701,Data Link,Switch MAC table overflow,mac table switch,Restart switch
69b6ee2497bb4b1b4aade1e3,,,,,702,Physical,WiFi router not powered,wifi router off,Check power adapter
69b6ee2497bb4b1b4aade1e4,,,,,683,Presentation,SSL certificate invalid,ssl certificate,Install valid certificate
69b6ee2497bb4b1b4aade1e5,,,,,704,Presentation,SSL handshake failed,ssl handshake,Update certificates
69b6ee2497bb4b1b4aade1e6,,,,,705,Application,Browser cache issue,browser cache,Clear browser cache
69b6ee2497bb4b1b4aade1e7,,,,,706,Presentation,Secure channel failure,secure channel,Restart secure service
69b6ee2497bb4b1b4aade1e8,,,,,707,Physical,Network cable unplugged,cable unplugged ethernet,Plug the Ethernet cable properly
69b6ee2497bb4b1b4aade1e9,,,,,708,Physical,Faulty modem,modem issue,Restart or replace modem
69b6ee2497bb4b1b4aade1ea,,,,,678,Data Link,Frame check sequence error,fcs error,Replace faulty cable
69b6ee2497bb4b1b4aade1eb,,,,,710,Physical,Faulty modem,modem issue,Restart or replace modem
69b6ee2497bb4b1b4aade1ec,,,,,711,Presentation,Encoding issue,encoding problem,Use UTF8 encoding
69b6ee2497bb4b1b4aade1ed,,,,,712,Physical,Ethernet port not detecting cable,port ethernet issue,Try another port
69b6ee2497bb4b1b4aade1ee,,,,,709,Physical,Faulty modem,modem issue,Restart or replace modem
69b6ee2497bb4b1b4aade1ef,,,,,713,Transport,Session timeout,session timeout,Increase timeout
69b6ee2497bb4b1b4aade1f0,,,,,714,Data Link,Switch firmware outdated,switch firmware,Update firmware
69b6ee2497bb4b1b4aade1f1,,,,,716,Transport,Transport layer congestion,transport congestion,Adjust buffer size
69b6ee2497bb4b1b4aade1f2,,,,,715,Presentation,Unsupported file format,file format,Convert format
69b6ee2497bb4b1b4aade1f3,,,,,717,Session,Remote session disconnect,remote session,Check connection
69b6ee2497bb4b1b4aade1f4,,,,,719,Transport,Session timeout,session timeout,Increase timeout
69b6ee2497bb4b1b4aade1f5,,,,,720,Transport,UDP service not responding,udp service,Restart service
69b6ee2497bb4b1b4aade1f6,,,,,718,Presentation,Data serialization error,serialization error,Correct data format
69b6ee2497bb4b1b4aade1f7,,,,,721,Presentation,TLS protocol mismatch,tls mismatch,Update TLS version
69b6ee2497bb4b1b4aade1f8,,,,,723,Data Link,Spanning tree loop,stp loop,Configure STP properly
69b6ee2497bb4b1b4aade1f9,,,,,722,Transport,Port blocked,port blocked,Open port in firewall
69b6ee2497bb4b1b4aade1fa,,,,,724,Data Link,Spanning tree loop,stp loop,Configure STP properly
69b6ee2497bb4b1b4aade1fb,,,,,725,Physical,Faulty modem,modem issue,Restart or replace modem
69b6ee2497bb4b1b4aade1fc,,,,,726,Application,Website not loading,website loading,Check server status
69b6ee2497bb4b1b4aade1fd,,,,,684,Physical,Power outage affecting network,power electricity,Restore power supply
69b6ee2497bb4b1b4aade1fe,,,,,727,Transport,TCP connection timeout,tcp timeout,Check server availability
69b6ee2497bb4b1b4aade1ff,,,,,728,Application,API request failed,api request,Check API endpoint
69b6ee2497bb4b1b4aade200,,,,,729,Application,Website not loading,website loading,Check server status
69b6ee2497bb4b1b4aade201,,,,,730,Network,Packet loss,packet loss,Check congestion
69b6ee2497bb4b1b4aade202,,,,,731,Application,Proxy server error,proxy error,Disable proxy
69b6ee2497bb4b1b4aade203,,,,,732,Session,VPN session dropped,vpn drop,Reconnect VPN
69b6ee2497bb4b1b4aade204,,,,,733,Physical,Network cable unplugged,cable unplugged ethernet,Plug the Ethernet cable properly
69b6ee2497bb4b1b4aade205,,,,,734,Physical,Signal interference,signal noise,Remove interference source
69b6ee2497bb4b1b4aade206,,,,,735,Session,Session synchronization error,session sync,Restart application
69b6ee2497bb4b1b4aade207,,,,,736,Physical,Network card failure,nic network card,Replace network interface card
69b6ee2497bb4b1b4aade208,,,,,737,Data Link,Duplicate MAC address,duplicate mac,Reassign MAC
69b6ee2497bb4b1b4aade209,,,,,738,Network,Subnet mismatch,subnet mask,Correct subnet mask
69b6ee2497bb4b1b4aade20a,,,,,739,Application,API request failed,api request,Check API endpoint
69b6ee2497bb4b1b4aade20b,,,,,741,Physical,Switch not working,switch dead,Restart or replace switch
69b6ee2497bb4b1b4aade20c,,,,,742,Physical,Power outage affecting network,power electricity,Restore power supply
69b6ee2497bb4b1b4aade20d,,,,,679,Data Link,ARP table error,arp error,Clear ARP cache
69b6ee2497bb4b1b4aade20e,,,,,744,Presentation,SSL configuration error,ssl config,Reconfigure SSL
69b6ee2497bb4b1b4aade20f,,,,,745,Application,Service unavailable,503 service,Restart service
69b6ee2497bb4b1b4aade210,,,,,746,Session,Session ID mismatch,session id,Clear session cache
69b6ee2497bb4b1b4aade211,,,,,747,Application,DNS resolution failure,dns resolve,Flush DNS
69b6ee2497bb4b1b4aade212,,,,,748,Physical,Incorrect cable type,wrong cable,Use correct cable like Cat6
69b6ee2497bb4b1b4aade213,,,,,749,Network,Network congestion,network congestion,Reduce traffic load
69b6ee2497bb4b1b4aade214,,,,,680,Network,NAT misconfiguration,nat error,Reconfigure NAT
69b6ee2497bb4b1b4aade215,,,,,681,Data Link,Frame check sequence error,fcs error,Replace faulty cable
69b6ee2497bb4b1b4aade216,,,,,682,Transport,Incorrect port configuration,port config,Verify port numbers
69b6ee2497bb4b1b4aade217,,,,,687,Physical,Incorrect cable type,wrong cable,Use correct cable like Cat6
69b6ee2497bb4b1b4aade218,,,,,685,Data Link,Switch MAC table overflow,mac table switch,Restart switch
69b6ee2497bb4b1b4aade219,,,,,686,Data Link,Broadcast storm,broadcast storm,Enable STP
69b6ee2497bb4b1b4aade21a,,,,,703,Network,ICMP blocked,icmp ping,Enable ICMP
69b6ee2497bb4b1b4aade21b,,,,,688,Physical,Signal interference,signal noise,Remove interference source
69b6ee2497bb4b1b4aade21c,,,,,740,Session,Remote session disconnect,remote session,Check connection
69b6ee2497bb4b1b4aade21d,,,,,743,Network,Incorrect routing table,routing table,Update routes
69b6ee2497bb4b1b4aade21e,,,,,750,Network,Network unreachable,network unreachable,Verify routing table
69b6ee2497bb4b1b4aade21f,,,,,752,Network,IP address conflict,ip conflict,Renew IP address
69b6ee2497bb4b1b4aade220,,,,,751,Session,Session ID mismatch,session id,Clear session cache
69b6ee2497bb4b1b4aade221,,,,,754,Transport,Too many connections,connection limit,Increase server limit
69b6ee2497bb4b1b4aade222,,,,,753,Presentation,Secure channel failure,secure channel,Restart secure service
69b6ee2497bb4b1b4aade223,,,,,756,Application,HTTP 500 error,500 server,Restart web server
69b6ee2497bb4b1b4aade224,,,,,755,Network,Packet loss,packet loss,Check congestion
69b6ee2497bb4b1b4aade225,,,,,758,Session,Duplicate sessions,duplicate session,Terminate extra sessions
69b6ee2497bb4b1b4aade226,,,,,757,Application,Database connection failed,database connection,Check DB connection
69b6ee2497bb4b1b4aade227,,,,,759,Application,HTTP 404 error,404 error,Check URL
69b6ee2497bb4b1b4aade228,,,,,760,Data Link,Network interface not detecting MAC,mac detection,Reset network adapter
69b6ee2497bb4b1b4aade229,,,,,764,Session,Session synchronization error,session sync,Restart application
69b6ee2497bb4b1b4aade22a,,,,,761,Application,HTTP 500 error,500 server,Restart web server
69b6ee2497bb4b1b4aade22b,,,,,774,Transport,Firewall blocking port,firewall port,Allow port in firewall
69b6ee2497bb4b1b4aade22c,,,,,775,Application,API request failed,api request,Check API endpoint
69b6ee2497bb4b1b4aade22d,,,,,776,Transport,Too many connections,connection limit,Increase server limit
69b6ee2497bb4b1b4aade22e,,,,,777,Data Link,MAC filtering blocking device,mac filter,Update MAC filter list
69b6ee2497bb4b1b4aade22f,,,,,778,Data Link,Frame check sequence error,fcs error,Replace faulty cable
69b6ee2497bb4b1b4aade230,,,,,773,Physical,Incorrect cable type,wrong cable,Use correct cable like Cat6
69b6ee2497bb4b1b4aade231,,,,,780,Physical,Loose LAN connection,lan loose port,Reconnect LAN cable
69b6ee2497bb4b1b4aade232,,,,,781,Data Link,Switch MAC table overflow,mac table switch,Restart switch
69b6ee2497bb4b1b4aade233,,,,,782,Session,Session hijacking attempt,session hijack,Enable encryption
69b6ee2497bb4b1b4aade234,,,,,783,Transport,TCP handshake failure,tcp handshake,Restart service
69b6ee2497bb4b1b4aade235,,,,,784,Presentation,TLS protocol mismatch,tls mismatch,Update TLS version
69b6ee2497bb4b1b4aade236,,,,,785,Data Link,MAC address conflict,mac conflict,Reset devices
69b6ee2497bb4b1b4aade237,,,,,786,Session,Session timeout,session timeout,Increase timeout
69b6ee2497bb4b1b4aade238,,,,,766,Network,Static route misconfigured,static route,Correct static route
69b6ee2497bb4b1b4aade239,,,,,788,Transport,UDP service not responding,udp service,Restart service
69b6ee2497bb4b1b4aade23a,,,,,789,Presentation,Unsupported file format,file format,Convert format
69b6ee2497bb4b1b4aade23b,,,,,790,Transport,UDP packet loss,udp loss,Improve network stability
69b6ee2497bb4b1b4aade23c,,,,,767,Session,Session timeout,session timeout,Increase timeout
69b6ee2497bb4b1b4aade23d,,,,,769,Transport,TCP connection timeout,tcp timeout,Check server availability
69b6ee2497bb4b1b4aade23e,,,,,771,Presentation,TLS protocol mismatch,tls mismatch,Update TLS version
69b6ee2497bb4b1b4aade23f,,,,,772,Transport,Too many connections,connection limit,Increase server limit
69b6ee2497bb4b1b4aade240,,,,,770,Transport,Too many connections,connection limit,Increase server limit
69b6ee2497bb4b1b4aade241,,,,,762,Data Link,Frame check sequence error,fcs error,Replace faulty cable
69b6ee2497bb4b1b4aade242,,,,,763,Transport,SYN flood attack,syn attack,Enable SYN protection
69b6ee2497bb4b1b4aade243,,,,,779,Physical,Overheating router,router heat,Allow router cooling
69b6ee2497bb4b1b4aade244,,,,,768,Application,Web server down,server down,Restart server
69b6ee2497bb4b1b4aade245,,,,,799,Session,Session token expired,token expired,Generate new token
69b6ee2497bb4b1b4aade246,,,,,791,Presentation,TLS protocol mismatch,tls mismatch,Update TLS version
69b6ee2497bb4b1b4aade247,,,,,792,Presentation,Secure channel failure,secure channel,Restart secure service
69b6ee2497bb4b1b4aade248,,,,,793,Application,API request failed,api request,Check API endpoint
69b6ee2497bb4b1b4aade249,,,,,794,Application,Database connection failed,database connection,Check DB connection
69b6ee2497bb4b1b4aade24a,,,,,795,Session,Session synchronization error,session sync,Restart application
69b6ee2497bb4b1b4aade24b,,,,,796,Network,Network unreachable,network unreachable,Verify routing table
69b6ee2497bb4b1b4aade24c,,,,,797,Presentation,Data format mismatch,format mismatch,Convert data format
69b6ee2497bb4b1b4aade24d,,,,,798,Session,Remote session disconnect,remote session,Check connection
69b6ee2497bb4b1b4aade24e,,,,,787,Session,Secure session failure,secure session,Check certificates
69b6ee2497bb4b1b4aade24f,,,,,800,Application,DNS resolution failure,dns resolve,Flush DNS
69b6ee2497bb4b1b4aade250,,,,,801,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee2497bb4b1b4aade251,,,,,802,Physical,Network adapter disabled,adapter disabled,Enable network adapter
69b6ee2497bb4b1b4aade252,,,,,803,Network,Subnet mismatch,subnet mask,Correct subnet mask
69b6ee2497bb4b1b4aade253,,,,,804,Physical,Overheating router,router heat,Allow router cooling
69b6ee2497bb4b1b4aade254,,,,,805,Session,Authentication server unreachable,auth server,Restart authentication server
69b6ee2497bb4b1b4aade255,,,,,806,Data Link,Frame check sequence error,fcs error,Replace faulty cable
69b6ee2497bb4b1b4aade256,,,,,807,Network,Firewall blocking IP,firewall block ip,Allow IP in firewall
69b6ee2497bb4b1b4aade257,,,,,808,Presentation,Certificate chain error,certificate chain,Install full chain
69b6ee2497bb4b1b4aade258,,,,,809,Presentation,Secure channel failure,secure channel,Restart secure service
69b6ee2497bb4b1b4aade259,,,,,810,Presentation,Unsupported file format,file format,Convert format
69b6ee2497bb4b1b4aade25a,,,,,811,Application,DNS server not responding,dns server,Change DNS server
69b6ee2497bb4b1b4aade25b,,,,,812,Presentation,SSL handshake failed,ssl handshake,Update certificates
69b6ee2497bb4b1b4aade25c,,,,,815,Physical,WiFi router not powered,wifi router off,Check power adapter
69b6ee2497bb4b1b4aade25d,,,,,819,Presentation,Encryption key mismatch,key mismatch,Regenerate keys
69b6ee2497bb4b1b4aade25e,,,,,825,Application,HTTP 500 error,500 server,Restart web server
69b6ee2497bb4b1b4aade25f,,,,,826,Session,Session hijacking attempt,session hijack,Enable encryption
69b6ee2497bb4b1b4aade260,,,,,827,Session,Secure session failure,secure session,Check certificates
69b6ee2497bb4b1b4aade261,,,,,828,Network,Packet loss,packet loss,Check congestion
69b6ee2497bb4b1b4aade262,,,,,829,Presentation,TLS protocol mismatch,tls mismatch,Update TLS version
69b6ee2497bb4b1b4aade263,,,,,830,Presentation,SSL configuration error,ssl config,Reconfigure SSL
69b6ee2497bb4b1b4aade264,,,,,831,Transport,Port blocked,port blocked,Open port in firewall
69b6ee2497bb4b1b4aade265,,,,,832,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee2497bb4b1b4aade266,,,,,833,Physical,Broken fiber cable,fiber damage,Replace fiber cable
69b6ee2497bb4b1b4aade267,,,,,834,Session,Session encryption failure,session encryption,Update encryption
69b6ee2497bb4b1b4aade268,,,,,835,Data Link,Broadcast storm,broadcast storm,Enable STP
69b6ee2497bb4b1b4aade269,,,,,836,Data Link,ARP table error,arp error,Clear ARP cache
69b6ee2497bb4b1b4aade26a,,,,,837,Session,Duplicate sessions,duplicate session,Terminate extra sessions
69b6ee2497bb4b1b4aade26b,,,,,838,Session,Remote session disconnect,remote session,Check connection
69b6ee2497bb4b1b4aade26c,,,,,839,Application,Proxy server error,proxy error,Disable proxy
69b6ee2497bb4b1b4aade26d,,,,,840,Session,Session encryption failure,session encryption,Update encryption
69b6ee2497bb4b1b4aade26e,,,,,841,Data Link,MAC address conflict,mac conflict,Reset devices
69b6ee2497bb4b1b4aade26f,,,,,842,Network,NAT misconfiguration,nat error,Reconfigure NAT
69b6ee2497bb4b1b4aade270,,,,,843,Application,Website not loading,website loading,Check server status
69b6ee2497bb4b1b4aade271,,,,,844,Application,API request failed,api request,Check API endpoint
69b6ee2497bb4b1b4aade272,,,,,816,Physical,Loose LAN connection,lan loose port,Reconnect LAN cable
69b6ee2497bb4b1b4aade273,,,,,817,Transport,Too many connections,connection limit,Increase server limit
69b6ee2497bb4b1b4aade274,,,,,847,Data Link,ARP table error,arp error,Clear ARP cache
69b6ee2497bb4b1b4aade275,,,,,848,Application,HTTP 500 error,500 server,Restart web server
69b6ee2497bb4b1b4aade276,,,,,849,Transport,UDP packet loss,udp loss,Improve network stability
69b6ee2497bb4b1b4aade277,,,,,850,Data Link,MAC filtering blocking device,mac filter,Update MAC filter list
69b6ee2497bb4b1b4aade278,,,,,851,Transport,Session timeout,session timeout,Increase timeout
69b6ee2497bb4b1b4aade279,,,,,852,Transport,TCP slow start delay,tcp slow,Optimize TCP parameters
69b6ee2497bb4b1b4aade27a,,,,,818,Session,Secure session failure,secure session,Check certificates
69b6ee2497bb4b1b4aade27b,,,,,853,Presentation,Data corruption,data corruption,Retransmit data
69b6ee2497bb4b1b4aade27c,,,,,822,Data Link,Switch port disabled,switch port disabled,Enable switch port
69b6ee2497bb4b1b4aade27d,,,,,854,Network,TTL expired,ttl expired,Check routing loops
69b6ee2497bb4b1b4aade27e,,,,,855,Presentation,TLS protocol mismatch,tls mismatch,Update TLS version
69b6ee2497bb4b1b4aade27f,,,,,856,Session,Session not established,session fail,Restart service
69b6ee2497bb4b1b4aade280,,,,,857,Network,Router firmware outdated,router firmware,Update router firmware
69b6ee2497bb4b1b4aade281,,,,,820,Network,Router firmware outdated,router firmware,Update router firmware
69b6ee2497bb4b1b4aade282,,,,,821,Data Link,Network interface not detecting MAC,mac detection,Reset network adapter
69b6ee2497bb4b1b4aade283,,,,,858,Transport,Connection reset error,connection reset,Check server logs
69b6ee2497bb4b1b4aade284,,,,,859,Presentation,Encryption key mismatch,key mismatch,Regenerate keys
69b6ee2497bb4b1b4aade285,,,,,860,Session,Session ID mismatch,session id,Clear session cache
69b6ee2497bb4b1b4aade286,,,,,861,Presentation,Data serialization error,serialization error,Correct data format
69b6ee2497bb4b1b4aade287,,,,,813,Network,Subnet mismatch,subnet mask,Correct subnet mask
69b6ee2497bb4b1b4aade288,,,,,862,Transport,UDP packet loss,udp loss,Improve network stability
69b6ee2497bb4b1b4aade289,,,,,814,Session,Session token expired,token expired,Generate new token
69b6ee2497bb4b1b4aade28a,,,,,846,Network,Gateway not reachable,gateway unreachable,Check default gateway
69b6ee2497bb4b1b4aade28b,,,,,863,Physical,Network adapter disabled,adapter disabled,Enable network adapter
69b6ee2497bb4b1b4aade28c,,,,,823,Data Link,Network interface not detecting MAC,mac detection,Reset network adapter
69b6ee2497bb4b1b4aade28d,,,,,845,Transport,TCP handshake failure,tcp handshake,Restart service
69b6ee2497bb4b1b4aade28e,,,,,824,Physical,Network adapter disabled,adapter disabled,Enable network adapter
69b6ee2497bb4b1b4aade28f,,,,,864,Physical,Incorrect cable type,wrong cable,Use correct cable like Cat6
69b6ee2497bb4b1b4aade290,,,,,865,Physical,Incorrect cable type,wrong cable,Use correct cable like Cat6
69b6ee2497bb4b1b4aade291,,,,,866,Transport,UDP packet loss,udp loss,Improve network stability
69b6ee2497bb4b1b4aade292,,,,,867,Presentation,Secure channel failure,secure channel,Restart secure service
69b6ee2497bb4b1b4aade293,,,,,868,Physical,WiFi router not powered,wifi router off,Check power adapter
69b6ee2497bb4b1b4aade294,,,,,869,Network,Static route misconfigured,static route,Correct static route
69b6ee2497bb4b1b4aade295,,,,,765,Physical,Network card failure,nic network card,Replace network interface card
69b6ee2497bb4b1b4aade296,,,,,871,Physical,Router power off,router power off,Turn on router power supply
69b6ee2497bb4b1b4aade297,,,,,872,Session,Authentication server unreachable,auth server,Restart authentication server
69b6ee2497bb4b1b4aade298,,,,,873,Session,Remote session disconnect,remote session,Check connection
69b6ee2497bb4b1b4aade299,,,,,874,Network,Network unreachable,network unreachable,Verify routing table
69b6ee2497bb4b1b4aade29a,,,,,870,Physical,WiFi router not powered,wifi router off,Check power adapter
69b6ee2497bb4b1b4aade29b,,,,,876,Session,Session encryption failure,session encryption,Update encryption
69b6ee2497bb4b1b4aade29c,,,,,875,Application,Proxy server error,proxy error,Disable proxy
69b6ee2497bb4b1b4aade29d,,,,,878,Data Link,Frame check sequence error,fcs error,Replace faulty cable
69b6ee2497bb4b1b4aade29e,,,,,877,Presentation,Secure channel failure,secure channel,Restart secure service
69b6ee2497bb4b1b4aade29f,,,,,890,Application,FTP connection failed,ftp connection,Verify credentials
69b6ee2497bb4b1b4aade2a0,,,,,891,Data Link,Network interface not detecting MAC,mac detection,Reset network adapter
69b6ee2497bb4b1b4aade2a1,,,,,892,Transport,Port blocked,port blocked,Open port in firewall
69b6ee2497bb4b1b4aade2a2,,,,,893,Application,API request failed,api request,Check API endpoint
69b6ee2497bb4b1b4aade2a3,,,,,894,Network,Router not routing packets,router routing,Restart router
69b6ee2497bb4b1b4aade2a4,,,,,895,Application,Browser cache issue,browser cache,Clear browser cache
69b6ee2497bb4b1b4aade2a5,,,,,896,Network,Firewall blocking IP,firewall block ip,Allow IP in firewall
69b6ee2497bb4b1b4aade2a6,,,,,897,Physical,Router power off,router power off,Turn on router power supply
69b6ee2497bb4b1b4aade2a7,,,,,898,Application,Website not loading,website loading,Check server status
69b6ee2497bb4b1b4aade2a8,,,,,899,Application,Proxy server error,proxy error,Disable proxy
69b6ee2497bb4b1b4aade2a9,,,,,883,Physical,Power outage affecting network,power electricity,Restore power supply
69b6ee2497bb4b1b4aade2aa,,,,,901,Physical,Power outage affecting network,power electricity,Restore power supply
69b6ee2497bb4b1b4aade2ab,,,,,900,Presentation,Encryption error,encryption error,Update encryption settings
69b6ee2497bb4b1b4aade2ac,,,,,902,Session,Authentication server unreachable,auth server,Restart authentication server
69b6ee2497bb4b1b4aade2ad,,,,,903,Application,Website not loading,website loading,Check server status
69b6ee2497bb4b1b4aade2ae,,,,,905,Data Link,Switch MAC table overflow,mac table switch,Restart switch
69b6ee2497bb4b1b4aade2af,,,,,906,Network,IP address conflict,ip conflict,Renew IP address
69b6ee2497bb4b1b4aade2b0,,,,,907,Physical,Power outage affecting network,power electricity,Restore power supply
69b6ee2497bb4b1b4aade2b1,,,,,908,Session,Authentication server unreachable,auth server,Restart authentication server
69b6ee2497bb4b1b4aade2b2,,,,,909,Network,Gateway not reachable,gateway unreachable,Check default gateway
69b6ee2497bb4b1b4aade2b3,,,,,910,Data Link,Switch firmware outdated,switch firmware,Update firmware
69b6ee2497bb4b1b4aade2b4,,,,,911,Transport,UDP service not responding,udp service,Restart service
69b6ee2497bb4b1b4aade2b5,,,,,912,Data Link,Broadcast storm,broadcast storm,Enable STP
69b6ee2497bb4b1b4aade2b6,,,,,913,Application,Authentication failure,login authentication,Verify credentials
69b6ee2497bb4b1b4aade2b7,,,,,914,Transport,Too many connections,connection limit,Increase server limit
69b6ee2497bb4b1b4aade2b8,,,,,915,Data Link,Broadcast storm,broadcast storm,Enable STP
69b6ee2497bb4b1b4aade2b9,,,,,916,Data Link,MAC filtering blocking device,mac filter,Update MAC filter list
69b6ee2497bb4b1b4aade2ba,,,,,917,Application,Authentication failure,login authentication,Verify credentials
69b6ee2497bb4b1b4aade2bb,,,,,918,Network,Network unreachable,network unreachable,Verify routing table
69b6ee2497bb4b1b4aade2bc,,,,,879,Transport,Transport layer congestion,transport congestion,Adjust buffer size
69b6ee2497bb4b1b4aade2bd,,,,,920,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee2497bb4b1b4aade2be,,,,,921,Session,Duplicate sessions,duplicate session,Terminate extra sessions
69b6ee2497bb4b1b4aade2bf,,,,,922,Data Link,ARP poisoning attack,arp attack,Enable security features
69b6ee2497bb4b1b4aade2c0,,,,,923,Transport,TCP handshake failure,tcp handshake,Restart service
69b6ee2497bb4b1b4aade2c1,,,,,881,Transport,Incorrect port configuration,port config,Verify port numbers
69b6ee2497bb4b1b4aade2c2,,,,,924,Network,Incorrect routing table,routing table,Update routes
69b6ee2497bb4b1b4aade2c3,,,,,925,Application,API request failed,api request,Check API endpoint
69b6ee2497bb4b1b4aade2c4,,,,,927,Data Link,Spanning tree loop,stp loop,Configure STP properly
69b6ee2497bb4b1b4aade2c5,,,,,928,Transport,Too many connections,connection limit,Increase server limit
69b6ee2497bb4b1b4aade2c6,,,,,929,Transport,Incorrect port configuration,port config,Verify port numbers
69b6ee2497bb4b1b4aade2c7,,,,,930,Presentation,Data corruption,data corruption,Retransmit data
69b6ee2497bb4b1b4aade2c8,,,,,931,Network,Static route misconfigured,static route,Correct static route
69b6ee2497bb4b1b4aade2c9,,,,,932,Transport,Packet retransmission,packet retransmission,Reduce congestion
69b6ee2497bb4b1b4aade2ca,,,,,926,Transport,UDP service not responding,udp service,Restart service
69b6ee2497bb4b1b4aade2cb,,,,,880,Network,Firewall blocking IP,firewall block ip,Allow IP in firewall
69b6ee2497bb4b1b4aade2cc,,,,,882,Transport,UDP packet loss,udp loss,Improve network stability
69b6ee2497bb4b1b4aade2cd,,,,,887,Physical,Incorrect cable type,wrong cable,Use correct cable like Cat6
69b6ee2497bb4b1b4aade2ce,,,,,884,Session,Secure session failure,secure session,Check certificates
69b6ee2497bb4b1b4aade2cf,,,,,885,Physical,Router power off,router power off,Turn on router power supply
69b6ee2497bb4b1b4aade2d0,,,,,939,Data Link,Broadcast storm,broadcast storm,Enable STP
69b6ee2497bb4b1b4aade2d1,,,,,940,Transport,UDP service not responding,udp service,Restart service
69b6ee2497bb4b1b4aade2d2,,,,,941,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee2497bb4b1b4aade2d3,,,,,942,Physical,Signal interference,signal noise,Remove interference source
69b6ee2497bb4b1b4aade2d4,,,,,943,Data Link,Switch firmware outdated,switch firmware,Update firmware
69b6ee2497bb4b1b4aade2d5,,,,,944,Presentation,SSL handshake failed,ssl handshake,Update certificates
69b6ee2497bb4b1b4aade2d6,,,,,945,Presentation,Certificate expired,certificate expired,Renew certificate
69b6ee2497bb4b1b4aade2d7,,,,,946,Session,Remote login failure,remote login,Verify credentials
69b6ee2497bb4b1b4aade2d8,,,,,947,Presentation,Encryption key mismatch,key mismatch,Regenerate keys
69b6ee2497bb4b1b4aade2d9,,,,,948,Session,Remote login failure,remote login,Verify credentials
69b6ee2497bb4b1b4aade2da,,,,,886,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee2497bb4b1b4aade2db,,,,,933,Physical,Network card failure,nic network card,Replace network interface card
69b6ee2497bb4b1b4aade2dc,,,,,888,Transport,Transport layer congestion,transport congestion,Adjust buffer size
69b6ee2497bb4b1b4aade2dd,,,,,889,Application,Service unavailable,503 service,Restart service
69b6ee2497bb4b1b4aade2de,,,,,904,Network,Network unreachable,network unreachable,Verify routing table
69b6ee2497bb4b1b4aade2df,,,,,919,Data Link,ARP table error,arp error,Clear ARP cache
69b6ee2497bb4b1b4aade2e0,,,,,936,Application,Proxy server error,proxy error,Disable proxy
69b6ee2497bb4b1b4aade2e1,,,,,934,Presentation,Certificate chain error,certificate chain,Install full chain
69b6ee2497bb4b1b4aade2e2,,,,,935,Session,Session authentication failure,session auth,Re-login
69b6ee2497bb4b1b4aade2e3,,,,,951,Transport,Port blocked,port blocked,Open port in firewall
69b6ee2497bb4b1b4aade2e4,,,,,937,Transport,Load balancer error,load balancer,Reconfigure load balancer
69b6ee2497bb4b1b4aade2e5,,,,,938,Presentation,Encoding issue,encoding problem,Use UTF8 encoding
69b6ee2497bb4b1b4aade2e6,,,,,961,Transport,TCP handshake failure,tcp handshake,Restart service
69b6ee2497bb4b1b4aade2e7,,,,,962,Network,Packet loss,packet loss,Check congestion
69b6ee2497bb4b1b4aade2e8,,,,,963,Presentation,SSL certificate invalid,ssl certificate,Install valid certificate
69b6ee2497bb4b1b4aade2e9,,,,,964,Data Link,Network interface not detecting MAC,mac detection,Reset network adapter
69b6ee2497bb4b1b4aade2ea,,,,,965,Application,HTTP 500 error,500 server,Restart web server
69b6ee2497bb4b1b4aade2eb,,,,,966,Data Link,Network interface not detecting MAC,mac detection,Reset network adapter
69b6ee2497bb4b1b4aade2ec,,,,,967,Physical,Network adapter disabled,adapter disabled,Enable network adapter
69b6ee2497bb4b1b4aade2ed,,,,,968,Presentation,SSL configuration error,ssl config,Reconfigure SSL
69b6ee2497bb4b1b4aade2ee,,,,,969,Application,Email not sending,smtp email,Check SMTP settings
